Employee_ID,Department,Gender,Age,Education_Level,Job_Role,Monthly_Income,Years_At_Company,Years_In_Current_Role,Job_Satisfaction,Performance_Rating,Work_Life_Balance,Training_Hours_Last_Year,Last_Promotion_Years_Ago,Distance_From_Home,Overtime,Attrition,Marital_Status,Number_Of_Companies_Worked,Stock_Option_Level,Employee_ID_Custom,resultado_capacitacion_pci
2234.714333102364,Marketing,Male,25.934724528067907,Bachelor's Degree,Manager,8730.585973349645,20.059962695008455,12.857935087254726,1.0846915128660737,3.9046347500656227,4.941983267383164,29.04436896279454,6.6989130443586955,26.33437020798301,No,Yes,Married,1.9339800642612763,-0.005436612978584594,4539,85
4333.7519657201765,Sales,Prefer not to say,33.052917995250894,Master's Degree,Team Lead,7102.090846199598,6.4219052984626,17.869390583494287,4.911969372217413,3.9513231806701756,4.089790797194317,27.421601439554735,6.244086800976624,44.37228269617154,No,Yes,Married,2.0741735779313686,0.9367732247677186,4540,88
1407.8180950073327,IT,Male,45.34881980390914,Bachelor's Degree,Executive,3591.8833424651166,32.79596088129486,5.860710251720713,0.9771175434656432,1.9834583109718256,4.917485226279081,69.15004753135024,11.989241714091397,32.137992739865034,Yes,Yes,Single,9.04952681933598,0.9730848742912304,4541,92
4092.060693450041,HR,Female,43.21025315176155,Master's Degree,Executive,2939.5334966351834,16.24287497177924,3.7218596640129014,1.9514775867482232,2.9999953557999426,2.9503699155114402,33.803170407866645,10.634700580995737,3.0305417945551882,Yes,Yes,Divorced,1.3355929762695067,0.05592200313184973,4542,93
4033.837547212382,Marketing,Prefer not to say,31.071475228439176,High School,Manager,10652.344542250154,15.62721394411858,16.12142143357842,5.0647457539117395,4.044368961130006,2.9601041865277407,72.71355488864761,7.224761670420396,44.8903769736268,No,Yes,Divorced,0.9925113315750115,2.9974303012280674,4543,80
3475.591839798492,HR,Male,38.08269940500666,PhD,Team Lead,8457.15214475862,9.048661414521211,5.649852330401261,0.9204312558639623,5.073182762484909,2.863028365002466,43.85178972091233,14.395363690302261,2.6518254081494006,No,No,Married,2.0990153627598276,3.0531098645605184,4544,86
3241.845736783961,Finance,Female,60.0476873604041,PhD,Team Lead,9296.993619014056,5.182392331811905,13.839513008329856,0.945228666516143,3.9324548841933082,2.074719226437209,21.824406251517022,1.8158184260096297,28.94537594238337,No,Yes,Divorced,3.061922241527845,1.9064376266397511,4545,84
3065.5476257595524,IT,Prefer not to say,20.117505624253337,Associate's Degree,Intern,1441.1627500950428,-0.26528802959187825,0.08877360844080177,4.879550330312828,1.030445849882738,1.9956847430399096,-0.45061832965459486,-0.11721867021745175,46.08167127541619,No,Yes,Single,0.9887053145783388,0.009827079706303258,4546,95
3516.4692570859875,Sales,Female,24.074548727722764,High School,Intern,833.1183777561375,-1.0721933890648552,0.8256513531873081,0.9326899871831981,1.085398332757774,2.0168788112546823,0.5685512199928977,-0.09181828121152369,5.319391937134873,Yes,No,Single,0.9557313622334559,0.020737165993291565,4547,98
4254.049050245836,Marketing,Male,53.85826180040946,Bachelor's Degree,Executive,4412.672227452143,32.735864011677,16.46118395566476,2.950019258718727,2.087745437573246,2.018728303602902,39.88686845506656,4.077070791114632,21.19324613852714,No,Yes,Married,2.9501935836833515,2.0777390876564703,4548,92
1738.0537769073076,Marketing,Female,36.858891599416516,PhD,Team Lead,8811.425928137787,20.09548334132115,0.8961298841934463,1.0873156496534646,2.0452909222593716,1.9923729750446508,68.54516811907114,9.193785830735067,30.81355933308747,Yes,Yes,Single,8.894921041050994,0.9289028805652242,4549,85
1641.1445485439433,Marketing,Male,46.57118423858092,Bachelor's Degree,Analyst,4367.476017016387,38.15671833403083,8.138617554019515,2.124910474362739,2.9136304574285794,5.1003999684732735,55.95979521370941,13.940610582926075,5.9394179434150045,No,No,Widowed,1.0288654059455544,1.975945550996611,4550,92
992.4076291286776,Marketing,Prefer not to say,56.01693469223118,Bachelor's Degree,Team Lead,6735.386872226893,15.018538743189687,12.978906239575897,0.9902588046659632,1.0350830313197343,3.982298882854943,63.80916101776833,8.355821263190993,12.7274802502874,Yes,No,Single,4.946982142101538,1.9705629573055186,4551,89
1774.9014569529388,HR,Female,24.635409318718914,Associate's Degree,Intern,1167.117796246936,-0.7810417265899783,-0.09287101928392343,2.0046425186768113,2.9680112019720295,3.948733664344522,2.307878291849074,-0.33981413565913615,32.74716123490074,Yes,No,Single,1.0116036122061398,-0.04029375239493733,4552,96
1891.7762065374552,IT,Non-binary,53.80077350338493,PhD,Team Lead,5431.663078697793,27.45220678697788,2.832255598065217,3.094726515852338,4.97012069221448,5.017939694434173,7.379970835178431,5.845446831358476,17.743659757591516,Yes,No,Widowed,2.3210186548894334,-0.06252282656310916,4553,90
4114.5964499089205,Marketing,Female,22.279746352656527,Associate's Degree,Team Lead,7831.382270086874,15.54169190633716,18.95603377571694,4.010083583006737,1.9699339125440856,3.0056474161637032,58.89038892217184,10.29648628142793,48.41441622657046,No,Yes,Single,1.965950531937711,2.865208813556607,4554,86
2976.8173935336054,Sales,Male,33.4247521316401,Associate's Degree,Manager,11614.351466078095,21.038209766308725,5.07642650902707,1.0137650208303388,4.905879977025268,2.1441897427713084,92.47874583269818,1.0317814965129655,21.808354465019605,Yes,Yes,Married,1.2402133344273982,1.9867598083536302,4555,76
3107.7030512268707,IT,Male,56.29943864189599,Master's Degree,Analyst,2103.8902273584813,11.669887434796346,10.366245885171988,4.929637834123092,1.1813842482874062,1.975773749232338,29.535079675522013,11.949615129358918,5.183667807702025,No,Yes,Widowed,2.05049113097594,-0.0061661153445245805,4556,95
3147.2023130872362,IT,Male,56.58975908402105,Master's Degree,Analyst,2130.0737310202917,11.235387844615527,10.071933963791508,5.072037978493689,1.0126299756500432,1.976206988508524,27.068071879648233,12.197238439330473,4.921897985486809,No,Yes,Widowed,2.274592205968653,-0.041457810634552526,4557,95
3145.015964920761,Marketing,Non-binary,33.9629131415076,Associate's Degree,Analyst,4957.334578592401,35.06655999951676,16.825007692505178,5.099031503362657,5.077498628643323,2.0862939673218936,33.17691796645923,0.7931738799702714,23.58887105302735,Yes,No,Single,8.96343963030923,-0.02605815811742091,4558,91
3072.2791505061996,Sales,Non-binary,23.09551323790779,High School,Analyst,2999.1961670113046,24.221267172354963,18.035516224121697,0.975457034720685,2.966060470787463,1.009581843861033,21.70823264340028,8.728039403306719,42.71621355756777,No,Yes,Single,5.982922857172382,0.910470575992652,4559,93
1065.6330486626168,Marketing,Male,23.293640959547965,Master's Degree,Intern,1129.625600975851,-1.053196778012095,-0.2356243930392314,2.9989047052804683,1.0344998765559148,1.9363834248390879,1.7740209681959165,-0.06988530092423291,37.5604046378105,No,Yes,Single,0.7056363121000617,0.01924063634512931,4560,96
1639.826672982099,HR,Male,29.867973428016793,PhD,Executive,2559.125518240119,22.8142927729318,6.339603246538801,4.94657145097561,1.9891727727825614,4.036514072975502,30.53060146376274,11.243843835823723,11.932700591782078,Yes,Yes,Single,8.023139754796828,0.9840396951956673,4561,94
3708.4657587936313,HR,Female,57.62218210713423,Bachelor's Degree,Analyst,3466.4902220375116,12.876129596054279,17.82148996472804,2.9776226745718852,4.031808639813652,2.8671561652375432,75.37797869836311,10.985339678145685,19.545454969253814,Yes,No,Married,3.8554986101353217,3.0773780135074436,4562,93
2989.318395980381,Marketing,Non-binary,59.81905719292752,Bachelor's Degree,Analyst,4530.183667038358,16.34293091360656,9.734656007447901,0.9922132689608332,2.023482960077225,4.031732631486274,82.26426034357813,1.204783953870139,37.12468661482598,Yes,Yes,Single,8.114353651507848,-0.016699331310276067,4563,91
4206.937887436127,IT,Female,56.14135491796719,Master's Degree,Manager,7795.505107256273,30.24231037347677,18.12576633504999,3.9860733239799924,2.0066144331967863,5.028786650518793,49.167042857988775,2.7765603913870427,34.853069832923694,Yes,No,Married,5.093819220566321,2.053769992940098,4564,87
3741.0571827410736,Sales,Non-binary,51.11417180679954,High School,Executive,4933.526393887089,27.409654735312373,15.848978378278876,5.063832956097653,4.9136622502164435,3.9754541726645423,66.23208335609363,6.013715309212278,3.9872170321041023,Yes,No,Widowed,3.929068725499028,0.02346565241857795,4565,91
2523.3630698639035,HR,Male,20.127204299704527,High School,Intern,1159.864908447363,0.370666754986902,-0.04196450758782819,5.029624638941036,4.073114880312504,1.1103972593062945,-1.2449601658563578,0.283877443968561,30.360794591938763,Yes,Yes,Single,1.1787988175353665,0.005637026187637239,4566,96
2408.6409924735326,HR,Non-binary,24.881335645053287,High School,Team Lead,9500.839785529977,37.84986257134026,11.96327749035091,4.093713281250158,3.89763945513708,1.9486365081772048,84.2668797960373,4.688747241489393,11.386656144290276,Yes,No,Divorced,5.038453392529059,0.023402736609597723,4567,84
1683.01109834221,Finance,Prefer not to say,19.732905889525505,PhD,Intern,1334.6898655824984,0.27240414720645983,0.14348869465512906,2.0055538083351028,2.121465841236449,3.9737251024995657,1.3991136265837187,0.41424506288894675,34.35830965609906,No,Yes,Single,0.868243492849374,0.09607015758733815,4568,95
4231.414675904131,IT,Female,22.84272038818697,PhD,Manager,7630.615326372777,14.890636238342145,8.069550144719923,1.920743236531828,3.9507487667749306,2.987987356177139,14.607902444712861,13.872587660063129,34.06056498362546,No,Yes,Widowed,9.00083486068343,-0.03624164998690108,4569,87
1345.0528536357435,Marketing,Prefer not to say,39.24291426191601,PhD,Analyst,4621.370566393947,9.275957855279723,13.237086139332341,4.7542253218727115,4.951641634633979,1.9136542645548047,5.48073743696666,13.879758902279203,4.832829930728444,No,No,Single,4.903023579238487,3.0047744332707276,4570,91
1569.343074346445,Marketing,Male,54.711184051190116,Associate's Degree,Analyst,4506.042341427288,18.209297472902637,10.702478798078845,2.9488588521418224,4.851821387291727,2.993966173535525,96.11051763594715,9.24837639626116,3.531865814288703,Yes,Yes,Married,1.9851965124020683,1.973099543024337,4571,91
3305.172894297547,Finance,Female,23.381962816446336,High School,Manager,9321.629164690583,15.408843998095492,-0.20703092173030324,2.9815964282404694,2.0270567618462443,3.015467847466794,80.68361572130095,12.946381880535764,16.2022131277718,No,Yes,Single,4.935058084787951,0.8747739656765148,4572,84
3129.748934622168,IT,Prefer not to say,59.050080322427206,Bachelor's Degree,Analyst,4510.93595070065,36.92855219235768,16.276649654121915,5.154098883944118,3.0340862302956655,3.057592529498913,91.41090651312797,8.86807584333926,41.87509191297536,Yes,No,Divorced,8.036812650878392,2.9658109132707846,4573,91
3598.990880154008,Marketing,Female,22.219499004107067,Master's Degree,Intern,1635.4242961227435,-0.1482768427927951,-0.27406518467330576,2.0098888525439493,4.064035067247751,1.0888796529034575,0.24801320834138862,0.13303355301915823,26.626257017929603,No,Yes,Single,1.0172402337306956,-0.07606825265692335,4574,95
3367.1423465961693,Sales,Female,55.71237195295329,Bachelor's Degree,Analyst,2569.9968311499606,12.728457332349613,15.082544251361032,5.03251999261656,2.0516709785026053,3.134742226835425,38.75193613194158,5.818148439016876,20.634875110137344,No,Yes,Married,2.128494277581213,0.0640336095538864,4575,94
2882.297648288963,IT,Female,46.0807751825076,PhD,Executive,4263.4378351489195,2.4341345716693517,9.734536427280846,5.026654484790235,3.9100286169668323,1.055444081967488,47.60464370000632,3.757862637869788,2.815403984804373,Yes,Yes,Widowed,3.0107909763346874,2.907804898578434,4576,92
2251.075038826803,Sales,Female,47.724048753781744,High School,Manager,10967.610469448202,30.667666826239852,9.150472104705806,2.9588108699420665,1.0918656479284563,5.0648555710133065,20.784500024697945,4.848356679773638,19.10525426502432,Yes,No,Divorced,2.7974124336478794,0.9718433732442346,4577,80
4286.795402756604,Sales,Non-binary,30.61329713502661,Bachelor's Degree,Executive,2534.9900515695745,27.893995916503602,5.752810277096645,4.968539768068986,3.058490602650027,3.0476587341716224,69.55965050511517,5.409925704600204,21.257453885271033,No,No,Widowed,2.9375426643700826,-0.015225251093737195,4578,94
3260.880585465668,Marketing,Male,40.90869389443797,High School,Analyst,2375.7741533858916,31.408562584499922,8.105297585257146,3.001960969342597,3.1154057279927665,3.03572513652177,13.667719825046259,10.128835136580495,38.85659888048418,Yes,Yes,Widowed,5.206655470218962,1.9826657029021248,4579,94
1713.9088863266616,Sales,Non-binary,33.11672924439427,Associate's Degree,Manager,10428.557097200897,18.62994690261711,13.641662145923695,3.9520877579464915,1.8864972571486298,3.968636383198649,55.613235406478566,12.844947091829688,31.365562156159374,Yes,Yes,Divorced,5.1403255394374066,3.027713169029467,4580,81
2321.68257374173,IT,Male,45.18031412808648,High School,Executive,2971.2975156547714,11.932197819476643,16.71763531566064,3.0500411729745727,2.032321065901706,3.9518300564268634,87.03305902837236,3.279490763427135,42.58933500731899,Yes,Yes,Widowed,4.044357796724496,-0.024096893653639262,4581,93
3325.513935901588,Sales,Non-binary,41.0837785082071,PhD,Team Lead,7698.726944980915,28.986329242686725,9.818189232293577,3.9301622276162624,4.080980666832324,0.9627099548647324,37.16880660502144,10.819440008064516,25.04743995748744,No,Yes,Widowed,9.013740518370692,1.033465781615161,4582,87
1618.1471883004172,Marketing,Male,23.78232096473903,PhD,Executive,4376.927142716133,26.125645283360512,8.763571411793457,4.0911950816853,3.0284385235685853,3.0368720576528965,66.98161667418788,13.05631966786189,12.21632050629792,Yes,No,Widowed,1.0322768131693176,0.9927115201224848,4583,92
3720.99476839967,Marketing,Non-binary,23.89361554083153,Master's Degree,Intern,1049.2225824544225,0.8751674568838677,-0.4365908371491581,1.9721540548953103,1.950082844897925,5.069556228513202,-2.8719069987269474,-0.3888783051818503,46.30927866353308,Yes,No,Single,0.944821162616953,-0.06249521954926471,4584,96
2178.6413152473924,Finance,Female,42.16555643850826,Master's Degree,Executive,3758.329115682231,35.64937989054284,7.938811930196641,5.025372100762709,1.118423572279953,4.121411759809891,70.51877485042736,9.104940269246622,46.37853375466607,No,Yes,Divorced,1.8664712968754524,3.053063577672725,4585,92
2705.2710421693955,HR,Non-binary,17.424723546601466,Master's Degree,Intern,1158.564413599621,1.135987332574255,-0.4026089577422545,5.0456517017009554,3.8996183386571377,4.959247277522683,2.208243430346639,0.15883499291683773,34.95788669955243,No,No,Single,0.8603368859225398,-0.030508108789541407,4586,96
3018.056606074626,IT,Male,40.34322176120503,Master's Degree,Analyst,4437.171075796035,25.840808493671645,11.04563159832989,1.9794503724461745,4.100207017395141,2.07296417116222,46.11595836081587,5.5463410933041555,44.82853225812879,Yes,Yes,Married,7.0231462598604635,0.945779052465862,4587,91
2745.1244990386444,Marketing,Prefer not to say,59.04115070189349,PhD,Team Lead,5975.822278016073,32.10984168255128,16.38537099951421,2.922298003218822,3.0282149841983914,3.001601870354011,98.158683823875,4.884121101566643,30.22881542139151,No,Yes,Married,8.993706772595608,2.9703121080906403,4588,89
3972.2440599220186,Sales,Male,23.698085479522387,Master's Degree,Intern,1130.5529884470484,0.4827288141805703,0.32509384020947263,1.9409195781764004,2.8816266098881753,0.9771181143466673,-2.452858671224106,-0.2259258631548036,6.080524889204275,No,No,Single,0.8336908546875244,-0.06170414581792174,4589,96
2973.216067183185,HR,Female,59.8531212639102,High School,Team Lead,8981.653928884809,16.632480653679696,14.684823898619465,1.9078809746899383,2.026080971502904,1.0321147974669478,88.33240499904942,14.351848151518595,39.39823735228098,Yes,Yes,Married,8.155342479136692,-0.0917898156835824,4590,85
3055.3349696316873,HR,Female,51.031482613105794,PhD,Analyst,3470.028157234701,4.39236622425945,3.5810677649957228,1.9474714736065128,1.0482524805752613,5.103241066072733,7.1466993281817315,2.9970523994555083,10.329571720406703,No,No,Single,3.0144986111270105,0.01486290014190329,4591,93
1147.6572929158287,Sales,Prefer not to say,59.35597702889975,PhD,Executive,4588.484833246424,33.22581736289114,14.081614818109248,1.0593004996364834,1.0010447224154861,0.9299428665559242,55.07496139919966,10.996529434656988,7.234770984236634,No,No,Single,8.811841155420765,0.09561562498231929,4592,92
