Employee_ID,Department,Gender,Age,Education_Level,Job_Role,Monthly_Income,Years_At_Company,Years_In_Current_Role,Job_Satisfaction,Performance_Rating,Work_Life_Balance,Training_Hours_Last_Year,Last_Promotion_Years_Ago,Distance_From_Home,Overtime,Attrition,Marital_Status,Number_Of_Companies_Worked,Stock_Option_Level,Employee_ID_Custom,resultado_capacitacion_pci,cluster
3501.365846891552,HR,Prefer not to say,48.319163428447375,Bachelor's Degree,Analyst,4141.601977295246,36.67700045067246,13.20635436791806,1.104269194461794,5.0197273361068655,0.9005706908853806,6.982688198704642,12.151823377376514,25.852095354627792,Yes,No,Married,3.0433705414912104,2.8899116040860666,4786,92,0
1072.4523906903798,Finance,Female,49.3858487214139,Bachelor's Degree,Executive,4624.32935701427,16.29768413322628,8.147947128207285,1.1057350878710812,3.0081897497509384,1.9258730995769635,54.77944085869995,9.99212850091082,43.84275765102573,Yes,No,Widowed,5.761360267877839,2.010403672894704,4787,91,0
2481.607872333061,Sales,Male,49.40238992627576,High School,Team Lead,5283.258827397367,25.943500383776858,8.544265596943688,0.9245921243883042,5.231638610448629,2.964958802540385,74.12373271468144,10.852627130311106,28.694098480789823,No,No,Widowed,4.04311771805087,0.0391323840001705,4788,90,2
1237.5088265100255,HR,Non-binary,41.7139142480043,Associate's Degree,Executive,2066.9769260379585,22.702757686411907,2.2489345362637145,4.942106355209561,5.0711461285377935,1.991150238220181,25.17619412097838,2.193734354196382,26.23100671007316,No,Yes,Married,8.97348284607012,-0.0745279084222935,4789,95,0
2064.875312867121,HR,Non-binary,57.6942750565927,High School,Manager,8441.218426051308,32.95601387798022,19.36662120624645,3.082934255530749,5.061730756441131,3.9882088130508366,83.83691009368891,6.0353529572201365,8.876674591869882,Yes,Yes,Widowed,2.889774184808513,2.0584435161553154,4790,86,2
3078.0373252018258,Finance,Male,24.423199466615674,Bachelor's Degree,Analyst,4748.255357328667,35.09612185135921,15.095272181662576,4.052969393210391,1.0241688732663212,5.0451806406848005,89.04095739733053,1.891242885829644,23.127414347492408,No,Yes,Divorced,6.099893107687757,0.1214721949996659,4791,91,0
2164.413321677847,Marketing,Male,21.59177521226917,High School,Manager,11879.57421187062,4.352482911546067,18.327234734443643,3.922594743925397,2.9959736126490943,1.03638343104934,51.05700690355253,3.9600819841403543,6.06815793462057,No,No,Widowed,5.038230232720793,-0.0639678235133738,4792,74,2
3851.82107505228,Marketing,Female,32.872369098618805,Master's Degree,Manager,9798.504682559113,2.3717065870600296,13.232314927759791,1.975022707964405,1.965121167751188,4.018256323353244,9.993932399247171,8.268281594258905,41.31057328922129,Yes,No,Widowed,1.9551816209791784,1.0206491513926317,4793,83,2
2746.204303535641,Sales,Female,22.30657019560486,Bachelor's Degree,Intern,1111.8679128019403,1.418376845922257,-0.2566991562315944,2.9246268777464604,3.011066618262828,3.975947804750812,0.1267233918904359,0.0706477003569828,3.0647483928224557,Yes,Yes,Single,1.0855258300538142,-0.0128974747410249,4794,96,1
2298.5393080108784,HR,Prefer not to say,41.12417680661672,Bachelor's Degree,Analyst,3718.417869253604,24.997509017430755,6.92320500889448,4.026368518798138,4.060546351449607,3.953661861840728,65.67806534966691,3.4750719300131294,15.95863008154206,Yes,Yes,Divorced,1.809673380214186,3.0135471290588334,4795,92,0
3405.227075046602,Marketing,Female,37.95093656969785,PhD,Manager,10963.501298737085,20.421683872071984,3.3066913092808266,4.83735265778418,1.0912961038617297,2.9568011226638293,70.32112257885602,8.149249031853696,11.981463864674524,Yes,No,Widowed,7.830045182464395,1.9874726816097643,4796,80,2
3652.351708921727,Finance,Non-binary,21.73675530270845,PhD,Intern,1334.5236113801002,-0.0115532954716482,-0.1800215209843997,4.0819768412885065,4.063374990227634,3.9864238459466255,-3.4040887568649074,-0.1323166013553342,11.331506941183958,No,No,Single,0.7976813205151209,0.0069813123588162,4797,96,1
3879.593682332998,Marketing,Male,48.77702454726691,Master's Degree,Team Lead,9731.81099498828,9.211591876082108,2.0155071103979534,0.9886130411012198,0.9985530783818538,0.963319198689416,36.004762194574624,6.353874043207711,16.4926007019459,No,Yes,Divorced,6.807820839079046,0.9723357631126364,4798,83,2
1439.3725307549687,Finance,Female,53.96351470837811,High School,Analyst,3577.067133070753,6.7366989596409255,6.1737210810977246,2.116572011629414,1.9850739145739305,3.025140086323633,69.18974316798678,11.264769296350783,40.88491720143832,Yes,Yes,Single,8.87103431827703,2.071685487193818,4799,92,0
3138.140120569837,Sales,Non-binary,50.78070081538141,Master's Degree,Manager,9829.651966444284,7.643170143327886,16.644874445703078,5.068559559828908,2.940772841562096,3.051306523540112,72.62785069582996,6.886220518493047,8.65943948327201,No,Yes,Married,6.989689907452932,-0.0559189540052194,4800,83,2
1874.587757113472,Sales,Prefer not to say,17.822111879577346,Master's Degree,Intern,1093.2485533833196,0.3470174558246646,-0.0672649025070077,3.92344504733454,4.108125971766368,1.0920096977881693,2.154013529985217,-0.2228280850190062,5.49493724569628,Yes,No,Single,1.1357599251888577,-0.0201569277555355,4801,96,1
2340.059869363284,HR,Male,28.247598076482703,Bachelor's Degree,Analyst,2146.3567865965447,4.028890257055815,9.725242588591492,4.93911367478593,4.934983731273679,4.932778626195155,60.09678546073077,10.85673360900157,38.424616019256185,No,Yes,Divorced,1.2106591789792522,-0.0185653181145314,4802,94,0
1014.887416789264,Sales,Non-binary,43.6785671123044,Bachelor's Degree,Team Lead,8461.837912559118,34.90872894431072,15.937179345853927,0.9141060807786334,5.062143801283701,3.8727896206514414,44.77705233362792,6.769891021133746,45.01430890745225,No,No,Single,8.109858906438772,1.9634628063797808,4803,86,2
4355.674316369124,Marketing,Non-binary,59.60165726834697,Master's Degree,Executive,1987.2103007048308,24.35403995115518,10.496089998069502,4.886511676057191,1.8978392893609133,2.9656160285755453,32.147437542993245,1.9303035759979716,41.33937877385056,Yes,Yes,Single,7.947367470992443,1.9767439618965048,4804,95,0
4086.888648885816,HR,Non-binary,58.82137914006231,Master's Degree,Team Lead,7264.4115686353,16.33376294219273,1.9169926840217888,5.016281659398369,3.040960513208846,5.011591663833986,20.884579815435444,0.5306486739841203,13.863569134082685,No,Yes,Single,5.855326683870034,0.0423911711451322,4805,88,2
4380.926854453147,Marketing,Prefer not to say,57.72964680595212,Associate's Degree,Team Lead,6853.361702778647,33.33844318147418,19.104551375194287,2.011130841363319,3.978715833334405,5.027165151352095,71.51875858201328,6.940315259486868,8.703060927012102,No,No,Widowed,6.1422119166886615,3.0449164880054727,4806,89,2
2533.971276264152,HR,Female,39.97027928659666,High School,Team Lead,6742.393457816439,20.054144117388432,11.042855973606194,2.926038526227245,3.0690583219346106,0.957024602272852,101.25812442852197,14.03669817311503,13.23194359916316,No,Yes,Single,3.1545065790719686,0.0972914866696889,4807,88,2
2903.1486081472453,Finance,Prefer not to say,22.856867567408564,PhD,Intern,1089.6078260822735,-0.2995705418644531,0.4220305437148395,2.964016443925148,3.9678410432085416,2.097848136273846,3.3018681592016,0.19955139634323,46.35773908423154,Yes,Yes,Single,1.016412673832292,-0.0992586017331309,4808,96,1
4183.469726949074,Sales,Female,22.69377029120704,PhD,Analyst,4188.517526612776,18.2719515523201,13.879596740016757,4.0460386409755165,2.025796817663383,3.979285163129091,98.47659738380284,2.12696147191953,43.59987309358813,Yes,Yes,Single,8.7515435014302,0.0088335255751128,4809,91,0
2187.4207933737284,Finance,Prefer not to say,41.43488504827508,Master's Degree,Manager,10188.701946968396,8.754771221434131,3.7872977139834623,1.9221542102117672,2.080341503041068,3.9993483091399584,85.20735577889415,12.807466353659311,22.41833760525089,No,No,Divorced,2.9955614148139,1.0452411878873231,4810,82,2
1388.2124641856412,Marketing,Prefer not to say,19.40523433181316,High School,Intern,887.4396923507861,-0.841074202580312,-0.5440284003202597,2.992001984113515,3.898475646512572,2.9783360509183443,1.8140025278702616,0.1185087325317084,29.02336454414509,Yes,No,Single,0.9188115723320284,0.0218234493620226,4811,96,1
3231.708393361567,Marketing,Male,18.191023917160862,PhD,Intern,1446.6396628213836,-0.9120399452838078,-0.3818375937941805,3.0775971035311813,4.881933073096803,1.01212685505754,-0.5341643960354906,0.0436482689295423,49.07682149372558,Yes,No,Single,1.0532526718893378,0.0536890980056254,4812,95,1
3949.554983971265,HR,Prefer not to say,16.93824966302437,Bachelor's Degree,Intern,1425.9494207067676,-0.7730947557798,0.4934102808272113,3.003236802456459,3.024636057820675,1.0278468315987743,0.1048454608616129,-0.0755931988185901,5.26614682091148,Yes,Yes,Single,1.0145760291414974,0.0957665022260369,4813,96,1
2538.058472934621,Marketing,Prefer not to say,22.75429144244881,Associate's Degree,Analyst,3934.719539558289,12.709874131964156,2.4476867216740814,1.8765756950058752,3.97869583208506,2.9417017089256707,91.11067779403436,2.0682391720667423,41.95542488129883,No,No,Single,3.9737748811881,1.9146512544778624,4814,92,0
1379.1622308903,HR,Female,20.79014553087802,PhD,Intern,1107.3872021436916,-0.1237112906520135,0.0827084696198908,2.0224601787855456,3.0375130791640723,3.9351279428881023,-0.9373639280921474,0.0970442323772812,49.843981766802365,Yes,Yes,Single,1.300174672270971,0.0780994465653858,4815,96,1
4049.608506575427,IT,Male,22.442154445864787,Master's Degree,Executive,4092.130139779036,37.4586865320083,0.6012747210387006,3.0634503740595,3.00232068407809,3.023504213029745,14.027996451368985,8.355947163354424,13.561579298524416,No,Yes,Divorced,6.880479120965182,-0.008363070881886,4816,92,0
4051.120732107985,Sales,Male,57.02999380229567,High School,Team Lead,6915.689493193639,13.516309415960494,13.121659852543084,4.057427763406895,4.000176711965896,5.005050201224426,22.208582535455523,13.093732900186154,14.524655482071784,Yes,No,Married,1.143968681735873,0.1025521893226955,4817,88,2
2939.447006534069,Marketing,Female,29.56206605968404,Bachelor's Degree,Team Lead,7520.805618785201,40.315933751596994,18.33759173598285,3.990820110297936,1.131932724492513,1.1581190591642874,85.03627711588106,8.046939455202859,11.207020263133822,Yes,No,Married,7.234033230870316,2.98660059397363,4818,88,2
2454.787746666124,IT,Non-binary,26.46487890696648,PhD,Executive,4707.761356203704,22.62861150957685,18.077605161578223,3.929424899510557,2.024892269914213,5.040779297036245,96.19196276257784,9.970619859850252,31.90899925073401,No,Yes,Divorced,2.2271134016483067,0.9867328657670305,4819,91,0
1427.1470208495164,HR,Male,48.2821736016538,PhD,Team Lead,9973.580011433598,27.257495100206256,7.742976115242841,1.086545792139798,2.004415134227511,1.91707552874692,68.24964670133282,14.216696706686845,29.62434217369424,No,Yes,Divorced,6.055677695096095,1.0157309588337011,4820,83,2
2802.306145799692,Marketing,Prefer not to say,21.71789427327882,Master's Degree,Intern,964.63834600837,-0.1089938869951243,0.0550043724437707,2.9965956656716406,3.0105050537790032,3.069971524484134,-3.0158898737967776,0.2692684735898564,38.34246389782524,Yes,No,Single,0.9391818481257646,0.0971149998207078,4821,96,1
1463.113341847311,Marketing,Male,36.51945486911987,PhD,Team Lead,6739.841598786829,13.62669711007482,18.56092498160076,4.990137896014654,4.03688045283842,1.0137536170183123,10.65118179117311,4.063598603840695,48.35839031397861,Yes,No,Divorced,7.058992032759806,0.0432787791607812,4822,88,2
2212.1072324997767,Marketing,Prefer not to say,52.73042882835803,Bachelor's Degree,Executive,2247.529885900262,25.761287917316714,19.0446553617051,5.086220996627016,1.923925885122156,1.090616661820739,38.76920475862652,10.24819970620448,23.174298581055268,No,Yes,Married,2.937623762658204,1.978498442026554,4823,94,0
1526.7678760431725,IT,Prefer not to say,55.61031969796096,Master's Degree,Team Lead,6261.121538813291,5.565717439646147,17.90504095404818,5.000364051161773,4.021263333345312,1.939207351267446,71.72248036594716,1.6892880365446792,21.609132821469,Yes,No,Married,7.015096297214917,2.019067789740028,4824,89,2
3845.678366524299,Marketing,Non-binary,58.54475482805425,Associate's Degree,Analyst,3129.0411090276275,35.43040666573263,2.473347729551903,0.9716945591046672,4.002365820241802,0.9539917326138824,10.6749440912873,12.643337375840549,6.79697422848496,No,Yes,Divorced,6.069328941552166,2.060060140706188,4825,93,0
1884.0667567878816,HR,Male,19.553341442469424,PhD,Intern,1079.2996119136606,-0.575490667145683,0.04707670243612,5.064385435045247,5.084407946156704,1.027012971414324,1.7630026389647635,-0.1492180124909041,29.0862247444668,Yes,No,Single,1.016227554826986,0.0103633926266061,4826,96,1
3163.583543127907,Sales,Male,23.57650508568649,Associate's Degree,Intern,1234.8228413895215,-1.0768360279541285,-0.2094866908983861,2.8746039859327173,1.1147717267790338,1.0521466879014705,0.1688339742726754,0.2445380287084236,15.481233429237651,Yes,Yes,Single,1.187873863854438,0.0139584776073068,4827,96,1
1257.2353632233164,Marketing,Male,21.201891358108515,PhD,Intern,1284.9404397450476,0.2897374105580759,0.359888199365346,2.0719818186528727,5.026350784409973,0.9481814520654674,-0.9070984776836843,0.2813226953878384,6.706036315930478,No,Yes,Single,1.0809219491348836,-0.0343626738784896,4828,96,1
1768.4107102289504,HR,Male,50.602893295481806,Master's Degree,Manager,9457.033967310144,26.12149037801087,8.237655402686212,2.0468032289100693,2.988348287843526,3.0035398372116555,56.49965647651405,3.580597471548467,2.6932188211749226,Yes,Yes,Married,7.950298696303042,0.0863220603947814,4829,84,2
2927.4768777647955,HR,Female,20.181520213022804,Master's Degree,Intern,1169.6845241110982,-0.3966785946302039,0.140406921215241,2.026933790283655,1.148080148223971,1.059350165645579,0.4215251796827676,-0.446729363029564,25.59045504682477,No,Yes,Single,0.9608192949640936,-0.0589592606685907,4830,96,1
1369.06089431765,HR,Prefer not to say,49.48939021155225,Master's Degree,Team Lead,6693.312717626557,4.3083255910682245,13.719106103917662,3.104076326462732,4.011313244050288,1.0800360392611348,4.2437281336741055,11.331269166691992,39.79190207179978,No,No,Widowed,7.048274696226667,2.047743344731024,4831,88,2
2933.621906511395,Marketing,Female,19.869876020687645,PhD,Intern,1510.5726899989093,-0.1577856044926063,-0.0539671730133295,4.925927878272471,5.072547816363601,1.970653814203304,-1.695637269995232,-0.0295429683098444,26.764986827303137,No,No,Single,0.9343854192091524,-0.0855489521487584,4832,95,1
977.2644370705494,Finance,Prefer not to say,57.78710562493944,High School,Team Lead,7148.546599821577,10.53976948231813,18.150192618496217,4.936898366707855,0.9809268045211672,5.077464211546419,17.73711442431027,13.277146753637677,12.288899076145556,No,Yes,Widowed,4.118280910850573,0.995730740618482,4833,88,2
1620.1563825023345,Finance,Male,27.35207436704156,Master's Degree,Team Lead,7109.290858059914,30.2506717524516,18.25713069332469,3.953204448812932,1.024643133514803,3.056002714358113,73.08086653264188,5.95619185387372,17.590292496571767,No,No,Single,3.882205951690867,2.9971546222119527,4834,88,2
3654.8553420099834,Marketing,Prefer not to say,18.36349885295533,Bachelor's Degree,Intern,976.3829616526716,-0.4481926050622843,0.004906921864815,4.963279219534685,0.9712302223505438,3.918547165376995,-2.7425972217974426,-0.0909497705445017,39.842659272205566,No,No,Single,0.9930672353210304,0.0436204549085321,4835,96,1
3095.70133143317,HR,Male,19.1128971211396,Associate's Degree,Intern,1390.3447260424043,0.8494089500539668,-0.0189103975531245,1.0924440096868675,2.960577662095225,2.901952445540729,0.4097102431503548,-0.3321956621819675,44.25610561315812,Yes,No,Single,0.8891088832080015,0.0477988422131485,4836,95,1
1372.0250162500404,Marketing,Prefer not to say,19.47821476852985,High School,Intern,1066.3396107054257,0.3434844012141743,-0.3789186964641755,3.0528409521687108,3.9514211437568303,3.1248119307067848,1.395224228320067,0.1513231563809121,29.49572368238492,Yes,No,Single,1.1640769933475676,0.0211834776858358,4837,96,1
2770.0134864643846,HR,Female,25.52198630093261,PhD,Manager,10436.110499915552,22.06697486803272,8.297972252722182,3.102348609507327,4.014797738286397,4.8994217932194735,92.21034738908634,3.9056409587895407,42.510276216709066,Yes,Yes,Widowed,8.960135665268549,2.017972070450832,4838,81,2
3013.8287495773675,Sales,Prefer not to say,45.338221591722736,PhD,Executive,3084.626892920293,26.458898245960217,5.809420946222042,4.979634181071224,1.987596257982973,0.953088414473644,97.86232090197174,0.6044722518721326,23.27684010661143,No,No,Single,5.854038757424488,1.0608272877699294,4839,93,0
